gender;education type;locality;religion;how_often;generation;partner;marriage;break;divorce;child;sep_from_par;work;education;partner marriage;partner break;partner divorce;partner education;partner work;partner separation from parents;partner child;marriage break;marriage divorce;marriage education;marriage work;marriage separation from parents;marriage child;break divorce;break education;break work;break separation from parents;break child;divorce education;divorce work;divorce separation from parents;divorce child;education work;education separation from parents;education child;work separation from parents;work child;separation from parents child;last_ev
m;higher;city;no;never;2g;;300;;;317;210;242;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;general;village;yes;sev_a_year;7g;;248;;;;218;227;259;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;town;yes;sev_a_year;3g;326;336;;;336;;221;221;<;<;<;>;>;<;<;<;<;>;>;<;=;n;>;>;n;>;>;>;n;>;=;<;<;<;<;>;sep
m;professional;city;yes;never;6g;335;360;473;;;275;311;311;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;<;>;>;>;n;=;>;<;>;<;<;div
m;professional;village;yes;sev_a_year;2g;;300;;;313;;211;235;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;professional;town;no;never;5g;;338;;;;215;254;234;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;city;yes;sev_a_year;4g;;298;;322;309;181;216;287;>;n;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;>;<;<;partner
m;general;village;yes;never;7g;;245;;;;337;305;255;>;n;n;>;>;>;n;<;<;<;<;<;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;professional;city;yes;never;5g;257;258;;;259;257;190;214;<;<;<;>;>;=;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;div
m;professional;village;no;never;4g;;216;;;236;219;;244;>;n;n;>;n;>;>;<;<;<;<;<;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;city;yes;never;8g;;267;;;;267;219;231;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;no;never;5g;207;209;;;211;181;205;204;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
m;professional;city;no;never;5g;;251;;;;251;255;254;>;n;n;>;>;>;n;<;<;<;<;=;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;general;city;yes;sev_a_year;6g;;;;;;;189;274;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;>;<;<;<;<;n;sep
m;general;city;yes;never;6g;266;;;;309;266;204;;<;<;<;<;>;=;<;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;6g;;261;;;262;;206;210;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;professional;city;yes;sev_a_year;8g;;249;;;224;228;169;205;>;n;n;>;>;>;>;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;div
m;professional;village;yes;never;8g;;353;;;;203;199;248;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;general;city;yes;sev_a_year;1g;;294;;;;219;127;191;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;higher;city;yes;sev_a_year;8g;;258;;;;258;272;284;>;n;n;>;>;>;n;<;<;<;<;=;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
m;professional;city;yes;never;4g;;250;;;276;;256;219;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;city;yes;never;5g;305;;;;;299;194;206;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;higher;city;yes;sev_a_year;6g;;318;;;;212;325;324;>;n;n;>;>;>;n;<;<;<;<;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;yes;never;6g;288;253;;277;;231;226;226;>;<;>;>;>;>;<;<;<;>;>;>;<;>;>;>;>;n;>;>;>;<;=;<;<;<;<;<;child
m;higher;city;yes;sev_a_year;6g;;295;;;;207;280;279;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;general;city;yes;sev_a_year;2g;;267;;;280;305;192;;>;n;n;n;>;>;>;<;<;<;>;<;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;>;education
m;professional;city;yes;sev_a_year;9g;;297;;;;261;208;265;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;general;village;yes;never;6g;;234;;;247;;236;224;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;city;yes;sev_a_year;10g;274;281;;;;274;246;220;<;<;<;>;>;=;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;city;no;never;3g;;282;;;;239;240;204;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
m;professional;city;yes;sev_a_year;5g;;252;;;279;;213;282;>;n;n;>;>;n;>;<;<;<;>;<;<;n;>;>;n;>;>;>;n;>;>;<;>;<;<;>;sep
m;general;village;yes;never;10g;;;;;;;;215;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;work
m;professional;city;no;never;2g;;286;;;;232;196;196;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;9g;;238;;;;204;232;232;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;>;<;>;<;<;div
m;professional;city;no;never;3g;320;321;;;331;308;173;227;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
m;professional;village;no;never;7g;496;;;;;221;283;222;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;marriage
m;general;city;no;never;8g;294;306;;;319;205;283;;<;<;<;<;>;>;<;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;professional;village;yes;never;11g;;;;;;;222;222;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;=;<;<;<;<;n;child
m;higher;city;no;never;2g;;294;;;307;294;279;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;general;town;yes;never;2g;;276;;;285;276;192;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;4g;;;;;279;221;230;230;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;=;>;<;>;<;<;marriage
m;professional;city;yes;sev_a_year;3g;;240;;;296;;209;208;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;higher;city;yes;sev_a_year;6g;;284;;;269;;271;269;>;n;n;>;>;n;>;<;<;>;>;<;>;n;>;>;n;>;>;>;n;>;<;<;=;<;>;>;sep
m;general;city;yes;min_once_a_month;11g;;;;;;;209;;n;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;>;n;n;<;<;n;education
m;professional;village;no;sev_a_year;7g;;264;;;277;264;;201;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;work
m;higher;city;no;sev_a_year;7g;;288;;437;273;198;270;438;>;n;>;>;>;>;>;<;<;<;>;>;>;>;>;>;>;>;<;>;>;>;>;>;>;>;<;<;partner
m;general;town;yes;sev_a_year;3g;;275;;;;286;203;201;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;city;no;never;3g;;309;;;319;309;190;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;7g;258;262;;;271;345;206;219;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;br
m;general;village;yes;never;1g;;312;;;;215;254;252;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;yes;sev_a_year;4g;;314;;;329;314;222;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;town;yes;sev_a_year;6g;;272;;;293;;274;248;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;town;no;never;6g;;268;;;;240;204;252;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;higher;city;no;sev_a_year;4g;;291;;410;327;301;217;301;>;n;>;>;>;>;>;<;<;<;>;<;<;>;>;>;>;>;>;>;>;>;>;=;<;<;<;<;partner
m;professional;village;yes;never;5g;;288;;;;278;277;208;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;higher;city;yes;never;9g;;255;;;268;255;;266;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;work
m;professional;city;yes;sev_a_year;9g;;260;;;265;;224;223;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;city;yes;never;7g;;281;;;;308;223;223;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;child
m;general;city;yes;never;2g;;579;;;;215;288;239;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;yes;sev_a_year;4g;;314;;;329;314;222;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;sev_a_year;4g;;261;;;287;201;200;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;never;6g;;529;;;299;243;;532;>;n;n;>;n;>;>;<;<;<;<;>;>;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;village;no;never;11g;;;;;;;234;266;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;>;<;<;<;<;n;sep
m;professional;town;yes;sev_a_year;8g;;250;;;260;;;222;>;n;n;>;n;n;>;<;<;>;<;<;<;n;>;n;n;>;>;n;n;>;<;<;<;n;>;>;work
m;professional;village;yes;sev_a_year;8g;;265;;;;;247;217;>;n;n;>;>;n;n;<;<;>;>;<;<;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
m;professional;village;yes;sev_a_year;2g;;300;;;313;;211;235;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;professional;city;yes;sev_a_year;9g;;270;;;;234;222;221;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;6g;266;273;;;279;272;255;261;<;<;<;>;>;<;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
m;professional;city;yes;sev_a_year;9g;263;269;330;;285;209;233;231;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
m;professional;village;yes;sev_a_year;2g;;297;;;314;221;247;246;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
m;professional;village;no;never;7g;;263;;;276;216;214;212;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;div
m;professional;village;yes;never;4g;;293;;;281;;237;225;>;n;n;>;>;n;>;<;<;>;>;<;>;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;general;village;yes;min_once_a_month;3g;;282;;;;282;238;203;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;city;yes;never;10g;259;265;;;270;;226;256;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;general;city;yes;never;11g;271;;;;;245;246;245;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;=;<;>;<;<;br
m;professional;city;yes;never;2g;;303;;;;243;227;227;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;child
m;higher;city;no;never;10g;;;;;;;218;;n;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;>;n;n;<;<;n;education
m;professional;city;no;never;10g;326;;;;;206;239;201;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;br
m;general;city;yes;never;2g;;579;;;;215;288;239;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;general;city;yes;never;6g;;310;;;320;332;213;249;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;div
m;higher;town;yes;sev_a_year;7g;;270;;326;285;;261;259;>;n;>;>;>;n;>;<;<;>;>;<;<;>;>;>;n;>;>;>;<;>;<;<;<;<;<;>;sep
m;higher;village;yes;never;10g;231;287;;;303;188;300;;<;<;<;<;<;>;<;<;<;<;<;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;professional;village;no;never;6g;225;230;;;235;268;266;;<;<;<;<;<;<;<;<;<;<;<;<;<;n;n;>;>;>;n;>;>;>;>;>;>;<;>;>;education
m;professional;village;yes;min_once_a_month;7g;271;274;;;;216;213;213;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;child
m;higher;city;yes;sev_a_year;6g;205;256;479;;265;232;235;283;<;<;<;<;<;<;<;<;<;<;>;>;<;<;>;>;>;>;>;>;>;>;>;>;>;>;<;<;div
m;professional;town;yes;never;5g;;297;;;;294;216;285;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;village;no;never;5g;;276;;;;276;205;281;>;n;n;>;>;>;n;<;<;<;>;=;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;higher;village;no;never;7g;270;290;;;;205;228;226;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;higher;village;no;never;7g;271;276;;;275;208;276;279;<;<;<;<;<;>;<;<;<;<;=;>;>;n;>;>;>;>;>;>;>;>;>;>;>;>;>;<;div
m;general;village;yes;min_once_a_month;9g;;308;;;;;154;227;>;n;n;>;>;n;n;<;<;>;>;<;<;n;>;>;n;n;>;>;n;n;>;<;<;<;<;n;child
m;professional;village;yes;never;3g;;278;;;;209;175;219;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;higher;city;no;sev_a_year;11g;;310;;;316;;290;286;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;city;yes;never;8g;281;;;;308;248;203;204;<;<;<;>;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;marriage
m;higher;city;yes;sev_a_year;10g;;260;;;285;260;223;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;village;yes;never;9g;;246;;;;237;203;189;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;professional;village;yes;never;7g;;262;;286;270;222;188;211;>;n;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;>;<;<;<;<;<;partner
m;professional;village;yes;sev_a_year;10g;;;;;375;;329;245;n;n;n;>;>;n;>;n;n;>;>;n;>;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;higher;city;no;never;3g;;299;;;316;225;;;>;n;n;n;n;>;>;<;<;<;<;>;<;n;n;n;>;>;n;n;>;>;n;>;>;>;>;<;work
m;professional;city;yes;sev_a_year;5g;;274;;;284;215;260;233;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
m;general;city;yes;sev_a_year;1g;;243;;;;216;156;202;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;village;yes;never;8g;;274;;;;228;225;224;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;professional;village;yes;sev_a_year;9g;324;335;;;;324;218;219;<;<;<;>;>;=;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;village;no;never;2g;285;;;;;281;282;239;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;marriage
m;general;village;yes;never;8g;;280;;;;285;209;243;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;never;2g;240;258;;;257;236;176;;<;<;<;<;>;>;<;<;<;<;>;>;>;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;sev_a_year;5g;;274;;;284;215;260;233;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
m;general;town;yes;min_once_a_month;4g;;290;;;328;;177;210;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;professional;city;yes;never;5g;;207;;;264;252;244;217;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;div
m;professional;city;yes;never;7g;235;236;;;;235;204;224;<;<;<;>;>;=;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;higher;city;yes;never;6g;;316;;;;253;224;323;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;professional;city;yes;never;6g;434;;;;;314;206;205;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;marriage
m;professional;city;no;never;8g;;288;;;;;218;217;>;n;n;>;>;n;n;<;<;>;>;<;<;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
m;professional;city;no;never;4g;;265;;;;227;259;228;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;general;village;yes;never;5g;348;349;;;;217;234;225;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;no;never;11g;252;253;;309;252;265;225;249;<;<;<;>;>;<;=;<;<;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;<;<;<;>;br
m;higher;city;yes;sev_a_year;11g;;;;;;;;292;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;work
m;higher;village;yes;sev_a_year;8g;;252;;;269;252;;302;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;village;yes;never;5g;290;291;;;306;291;247;524;<;<;<;<;>;<;<;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;br
m;professional;village;yes;never;9g;343;;;;;323;204;206;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;9g;;256;;;273;256;205;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;sev_a_year;9g;;297;;;;261;208;265;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;professional;city;yes;never;1g;;;;;;;256;256;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;=;<;<;<;<;n;sep
m;professional;village;yes;never;4g;;272;;;197;;194;;>;n;n;n;>;n;>;<;<;<;>;<;>;n;n;>;n;>;n;>;n;>;>;n;>;<;<;>;education
m;professional;village;yes;never;5g;;254;;;;217;215;237;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;higher;city;yes;sev_a_year;9g;;284;;356;306;205;264;262;>;n;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
m;professional;village;no;never;6g;225;230;;;235;268;266;;<;<;<;<;<;<;<;<;<;<;<;<;<;n;n;>;>;>;n;>;>;>;>;>;>;<;>;>;education
m;professional;city;yes;min_once_a_month;10g;260;283;272;;;260;256;255;<;<;<;>;>;=;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;n;<;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;9g;;268;;;301;184;202;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;professional;city;no;never;3g;320;321;;;331;308;173;227;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
m;general;city;yes;sev_a_year;6g;339;;362;;;;208;230;<;<;<;>;>;<;<;>;n;>;>;n;n;<;>;>;<;<;>;>;n;n;>;<;<;<;<;n;sep
m;professional;city;yes;sev_a_year;9g;;238;;;;204;232;232;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;>;<;>;<;<;div
m;professional;city;yes;sev_a_year;9g;;;;;;;;;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;education
m;professional;city;yes;sev_a_year;5g;;289;;;296;208;244;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;general;village;yes;never;8g;;;;;;259;;227;n;n;n;>;n;>;n;n;n;>;n;>;n;n;>;n;>;n;>;n;>;n;<;<;<;>;n;<;work
m;professional;city;no;sev_a_week;2g;;287;;;;287;193;210;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;no;sev_a_year;11g;289;;;;;289;200;239;<;<;<;>;>;=;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;never;5g;;274;;;283;316;207;;>;n;n;n;>;>;>;<;<;<;>;<;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;>;education
m;professional;village;yes;never;5g;;242;;;;257;210;212;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;no;never;9g;;280;;;302;;242;229;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;town;yes;sev_a_year;8g;;250;;;260;;;222;>;n;n;>;n;n;>;<;<;>;<;<;<;n;>;n;n;>;>;n;n;>;<;<;<;n;>;>;work
m;professional;village;yes;never;5g;;256;;;;258;243;248;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;sev_a_year;7g;286;287;;;300;247;301;298;<;<;<;<;<;>;<;<;<;<;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;>;<;div
m;professional;city;yes;never;5g;426;;;;;202;401;247;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;marriage
m;higher;city;no;never;7g;313;317;;;361;310;212;256;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
m;professional;city;no;never;8g;283;;;;294;243;205;220;<;<;<;>;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;marriage
m;professional;city;no;never;1g;457;294;;437;321;493;286;378;>;<;>;>;>;<;>;<;<;<;>;<;<;>;>;>;>;>;>;>;<;>;>;<;>;<;<;>;br
m;general;city;yes;never;7g;263;295;;;;;205;215;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;n;n;>;>;n;n;>;<;<;<;<;n;div
m;higher;city;yes;never;9g;244;250;;;263;250;255;271;<;<;<;<;<;<;<;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;div
m;professional;city;yes;sev_a_year;7g;431;;;;445;357;215;213;<;<;<;>;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;br
m;professional;city;yes;sev_a_year;5g;310;322;;;;323;192;322;<;<;<;<;>;<;<;<;<;=;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;general;village;yes;never;1g;;271;;;;271;259;209;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;higher;city;yes;sev_a_year;5g;;322;;;;290;264;371;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;professional;village;yes;never;10g;;;;;;;203;;n;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;>;n;n;<;<;n;education
m;higher;city;yes;min_once_a_month;10g;308;;;;;309;317;315;<;<;<;<;<;<;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;marriage
m;professional;village;yes;sev_a_year;8g;;;;;;;204;;n;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;>;n;n;<;<;n;education
m;higher;town;no;sev_a_year;2g;;348;;;;213;213;348;>;n;n;>;>;>;n;<;<;=;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;=;<;<;child
m;higher;city;yes;never;9g;;252;;;;252;253;225;>;n;n;>;>;>;n;<;<;>;<;=;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
m;professional;city;yes;never;11g;264;;;;;215;275;236;<;<;<;>;<;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
